epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,,R,0.7083333333333334,0.6144578313253012,0.6580645161290323,83.0,
,,,,,,0.7611111111111111,,,,,,
,,,,,,,macro avg,0.7497995568383918,0.7350242393522309,0.7410485041413422,360.0,
,,,,,,,weighted avg,0.7588056806806808,0.7611111111111111,0.7588234941743792,360.0,
3,2e-05,8,3,0.1,256,0.7694444444444445,,,,,,
,,,,,,,L,0.7452830188679245,0.7669902912621359,0.7559808612440191,103.0,
,,,,,,,N,0.7988826815642458,0.8218390804597702,0.8101983002832861,174.0,
,,,,,,,R,0.7333333333333333,0.6626506024096386,0.6962025316455697,83.0,
,,,,,,0.7694444444444445,,,,,,
,,,,,,,macro avg,0.7591663445885012,0.750493324710515,0.754127231057625,360.0,
,,,,,,,weighted avg,0.7684344561173378,0.7694444444444445,0.7684037307889112,360.0,
1,2e-05,8,3,0.3,128,0.7666666666666667,,,,,,
,,,,,,,L,0.7731958762886598,0.7281553398058253,0.75,103.0,
,,,,,,,N,0.7370892018779343,0.9022988505747126,0.8113695090439277,174.0,
,,,,,,,R,0.88,0.5301204819277109,0.6616541353383458,83.0,
,,,,,,0.7666666666666667,,,,,,
,,,,,,,macro avg,0.796761692722198,0.7201915574360829,0.7410078814607578,360.0,
,,,,,,,weighted avg,0.7803686010680349,0.7666666666666667,0.7592932994631282,360.0,
2,2e-05,8,3,0.3,128,0.7861111111111111,,,,,,
,,,,,,,L,0.7614678899082569,0.8058252427184466,0.7830188679245284,103.0,
,,,,,,,N,0.8156424581005587,0.8390804597701149,0.8271954674220963,174.0,
,,,,,,,R,0.75,0.6506024096385542,0.6967741935483871,83.0,
,,,,,,0.7861111111111111,,,,,,
,,,,,,,macro avg,0.7757034493362719,0.7651693707090387,0.7689961762983373,360.0,
,,,,,,,weighted avg,0.7850082788056879,0.7861111111111111,0.7844867022005202,360.0,
3,2e-05,8,3,0.3,128,0.7944444444444444,,,,,,
,,,,,,,L,0.803921568627451,0.7961165048543689,0.8,103.0,
,,,,,,,N,0.8222222222222222,0.8505747126436781,0.8361581920903954,174.0,
,,,,,,,R,0.717948717948718,0.6746987951807228,0.6956521739130435,83.0,
,,,,,,0.7944444444444444,,,,,,
,,,,,,,macro avg,0.7813641695994638,0.7737966708929234,0.7772701220011463,360.0,
,,,,,,,weighted avg,0.7929453661806604,0.7944444444444444,0.793418488495865,360.0,
1,2e-05,8,3,0.3,256,0.7361111111111112,,,,,,
,,,,,,,L,0.7875,0.6116504854368932,0.6885245901639344,103.0,
,,,,,,,N,0.7427184466019418,0.8793103448275862,0.8052631578947368,174.0,
,,,,,,,R,0.6621621621621622,0.5903614457831325,0.6242038216560509,83.0,
,,,,,,0.7361111111111112,,,,,,
,,,,,,,macro avg,0.7307935362547013,0.6937740920158705,0.7059971899049073,360.0,
,,,,,,,weighted avg,0.736958247689437,0.7361111111111112,0.7301187207167269,360.0,
2,2e-05,8,3,0.3,256,0.7777777777777778,,,,,,
,,,,,,,L,0.7961165048543689,0.7961165048543689,0.7961165048543689,103.0,
,,,,,,,N,0.7903225806451613,0.8448275862068966,0.8166666666666667,174.0,
,,,,,,,R,0.7183098591549296,0.6144578313253012,0.6623376623376623,83.0,
,,,,,,0.7777777777777778,,,,,,
,,,,,,,macro avg,0.7682496482181532,0.7518006407955222,0.7583736112862326,360.0,
,,,,,,,weighted avg,0.7753773537281033,0.7777777777777778,0.7752056277056277,360.0,
3,2e-05,8,3,0.3,256,0.7805555555555556,,,,,,
,,,,,,,L,0.7735849056603774,0.7961165048543689,0.784688995215311,103.0,
,,,,,,,N,0.8192090395480226,0.8333333333333334,0.8262108262108262,174.0,
,,,,,,,R,0.7012987012987013,0.6506024096385542,0.675,83.0,
,,,,,,0.7805555555555556,,,,,,
,,,,,,,macro avg,0.7646975488357004,0.7600174159420855,0.7619666071420458,360.0,
,,,,,,,weighted avg,0.7789705843671306,0.7805555555555556,0.7794684729662799,360.0,
1,2e-05,8,4,0.1,128,0.75,,,,,,
,,,,,,,L,0.7816091954022989,0.6601941747572816,0.7157894736842105,103.0,
,,,,,,,N,0.7688442211055276,0.8793103448275862,0.8203753351206434,174.0,
,,,,,,,R,0.6621621621621622,0.5903614457831325,0.6242038216560509,83.0,
,,,,,,0.75,,,,,,
,,,,,,,macro avg,0.7375385262233296,0.7099553217893334,0.7201228768203016,360.0,
,,,,,,,weighted avg,0.7479002807173836,0.75,0.7452237258275496,360.0,
2,2e-05,8,4,0.1,128,0.7611111111111111,,,,,,
,,,,,,,L,0.7634408602150538,0.6893203883495146,0.7244897959183674,103.0,
,,,,,,,N,0.8111111111111111,0.8390804597701149,0.8248587570621468,174.0,
,,,,,,,R,0.6551724137931034,0.6867469879518072,0.6705882352941176,83.0,
,,,,,,0.7611111111111111,,,,,,
,,,,,,,macro avg,0.7432414617064227,0.7383826120238123,0.7399789294248773,360.0,
,,,,,,,weighted avg,0.7615195896675317,0.7611111111111111,0.7605741562161588,360.0,
3,2e-05,8,4,0.1,128,0.7888888888888889,,,,,,
,,,,,,,L,0.8061224489795918,0.7669902912621359,0.7860696517412935,103.0,
,,,,,,,N,0.7978723404255319,0.8620689655172413,0.8287292817679558,174.0,
,,,,,,,R,0.7432432432432432,0.6626506024096386,0.7006369426751592,83.0,
,,,,,,0.7888888888888889,,,,,,
,,,,,,,macro avg,0.7824126775494555,0.7639032863963386,0.7718119587281361,360.0,
,,,,,,,weighted avg,0.7876377463003602,0.7888888888888889,0.7869914872194882,360.0,
