epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,,macro avg,0.7654848322307647,0.6902163624070318,0.718654375471374,714.0,
,,,,,,,weighted avg,0.7902277306416934,0.7955182072829131,0.7888790956244502,714.0,
2,2e-05,8,3,0.1,128,0.819327731092437,,,,,,
,,,,,,,L,0.7431192660550459,0.7941176470588235,0.7677725118483413,204.0,
,,,,,,,N,0.871264367816092,0.871264367816092,0.871264367816092,435.0,
,,,,,,,R,0.7213114754098361,0.5866666666666667,0.6470588235294118,75.0,
,,,,,,0.819327731092437,,,,,,
,,,,,,,macro avg,0.7785650364269913,0.750682893847194,0.7620319010646149,714.0,
,,,,,,,weighted avg,0.8189001273542955,0.819327731092437,0.8181442635598984,714.0,
3,2e-05,8,3,0.1,128,0.8221288515406162,,,,,,
,,,,,,,L,0.7632850241545893,0.7745098039215687,0.7688564476885644,204.0,
,,,,,,,N,0.8709677419354839,0.8689655172413793,0.8699654775604143,435.0,
,,,,,,,R,0.6986301369863014,0.68,0.6891891891891891,75.0,
,,,,,,0.8221288515406162,,,,,,
,,,,,,,macro avg,0.7776276343587916,0.7744917737209827,0.7760037048127226,714.0,
,,,,,,,weighted avg,0.8220985615454403,0.8221288515406162,0.8220880773899671,714.0,
1,2e-05,8,3,0.1,256,0.7717086834733894,,,,,,
,,,,,,,L,0.6259541984732825,0.803921568627451,0.703862660944206,204.0,
,,,,,,,N,0.8856447688564477,0.8367816091954023,0.8605200945626478,435.0,
,,,,,,,R,0.5609756097560976,0.30666666666666664,0.39655172413793105,75.0,
,,,,,,0.7717086834733894,,,,,,
,,,,,,,macro avg,0.6908581923619427,0.6491232814965067,0.6536448265482616,714.0,
,,,,,,,weighted avg,0.7773435597658428,0.7717086834733894,0.7670246544505808,714.0,
2,2e-05,8,3,0.1,256,0.8207282913165266,,,,,,
,,,,,,,L,0.7476635514018691,0.7843137254901961,0.7655502392344498,204.0,
,,,,,,,N,0.8775981524249422,0.8735632183908046,0.8755760368663594,435.0,
,,,,,,,R,0.6865671641791045,0.6133333333333333,0.647887323943662,75.0,
,,,,,,0.8207282913165266,,,,,,
,,,,,,,macro avg,0.7706096226686386,0.7570700924047781,0.7630045333481571,714.0,
,,,,,,,weighted avg,0.82040770042614,0.8207282913165266,0.8202232130762868,714.0,
3,2e-05,8,3,0.1,256,0.8235294117647058,,,,,,
,,,,,,,L,0.7740384615384616,0.7892156862745098,0.7815533980582524,204.0,
,,,,,,,N,0.8689655172413793,0.8689655172413793,0.8689655172413793,435.0,
,,,,,,,R,0.6901408450704225,0.6533333333333333,0.6712328767123288,75.0,
,,,,,,0.8235294117647058,,,,,,
,,,,,,,macro avg,0.7777149412834211,0.7705048456164074,0.7739172640039867,714.0,
,,,,,,,weighted avg,0.8230593971066217,0.8235294117647058,0.8232203906965101,714.0,
1,2e-05,8,3,0.3,128,0.7913165266106442,,,,,,
,,,,,,,L,0.7458563535911602,0.6617647058823529,0.7012987012987013,204.0,
,,,,,,,N,0.8365591397849462,0.8942528735632184,0.8644444444444445,435.0,
,,,,,,,R,0.6029411764705882,0.5466666666666666,0.5734265734265734,75.0,
,,,,,,0.7913165266106442,,,,,,
,,,,,,,macro avg,0.7284522232822316,0.7008947487040794,0.7130565730565731,714.0,
,,,,,,,weighted avg,0.7861043559864739,0.7913165266106442,0.7872622708757161,714.0,
2,2e-05,8,3,0.3,128,0.8123249299719888,,,,,,
,,,,,,,L,0.7760416666666666,0.7303921568627451,0.7525252525252525,204.0,
,,,,,,,N,0.8468271334792122,0.8896551724137931,0.8677130044843049,435.0,
,,,,,,,R,0.676923076923077,0.5866666666666667,0.6285714285714286,75.0,
,,,,,,0.8123249299719888,,,,,,
,,,,,,,macro avg,0.7665972923563187,0.7355713319810683,0.7496032285269952,714.0,
,,,,,,,weighted avg,0.8087556496256135,0.8123249299719888,0.8096823047740633,714.0,
3,2e-05,8,3,0.3,128,0.8137254901960784,,,,,,
,,,,,,,L,0.7363636363636363,0.7941176470588235,0.7641509433962265,204.0,
,,,,,,,N,0.8773584905660378,0.8551724137931035,0.8661233993015134,435.0,
,,,,,,,R,0.6714285714285714,0.6266666666666667,0.6482758620689655,75.0,
,,,,,,0.8137254901960784,,,,,,
,,,,,,,macro avg,0.7617168994527485,0.7586522425061979,0.7595167349222351,714.0,
,,,,,,,weighted avg,0.8154429524811639,0.8137254901960784,0.8141052672327185,714.0,
1,2e-05,8,3,0.3,256,0.7983193277310925,,,,,,
,,,,,,,L,0.7050691244239631,0.75,0.7268408551068883,204.0,
,,,,,,,N,0.8794326241134752,0.8551724137931035,0.8671328671328671,435.0,
,,,,,,,R,0.6081081081081081,0.6,0.6040268456375839,75.0,
,,,,,,0.7983193277310925,,,,,,
,,,,,,,macro avg,0.7308699522151821,0.7350574712643678,0.7326668559591131,714.0,
,,,,,,,weighted avg,0.8011140069747315,0.7983193277310925,0.7994122479935871,714.0,
2,2e-05,8,3,0.3,256,0.8067226890756303,,,,,,
,,,,,,,L,0.7391304347826086,0.75,0.7445255474452555,204.0,
,,,,,,,N,0.8549107142857143,0.8804597701149425,0.8674971687429218,435.0,
,,,,,,,R,0.6779661016949152,0.5333333333333333,0.5970149253731343,75.0,
,,,,,,0.8067226890756303,,,,,,
,,,,,,,macro avg,0.7573357502544127,0.7212643678160919,0.7363458805204371,714.0,
,,,,,,,weighted avg,0.8032440154580623,0.8067226890756303,0.803950419446762,714.0,
3,2e-05,8,3,0.3,256,0.8151260504201681,,,,,,
,,,,,,,L,0.7594339622641509,0.7892156862745098,0.7740384615384616,204.0,
,,,,,,,N,0.8717948717948718,0.8597701149425288,0.8657407407407407,435.0,
,,,,,,,R,0.6438356164383562,0.6266666666666667,0.6351351351351351,75.0,
,,,,,,0.8151260504201681,,,,,,
,,,,,,,macro avg,0.7583548168324596,0.7585508226279017,0.7583047791381125,714.0,
,,,,,,,weighted avg,0.8157464548536874,0.8151260504201681,0.815316811640341,714.0,
1,2e-05,8,4,0.1,128,0.8123249299719888,,,,,,
,,,,,,,L,0.7427184466019418,0.75,0.7463414634146341,204.0,
,,,,,,,N,0.8677130044843049,0.8896551724137931,0.8785471055618616,435.0,
,,,,,,,R,0.6451612903225806,0.5333333333333333,0.583941605839416,75.0,
,,,,,,0.8123249299719888,,,,,,
,,,,,,,macro avg,0.7518642471362758,0.7243295019157089,0.7362767249386373,714.0,
,,,,,,,weighted avg,0.8086229927614318,0.8123249299719888,0.8098281090951699,714.0,
2,2e-05,8,4,0.1,128,0.8249299719887955,,,,,,
,,,,,,,L,0.7582938388625592,0.7843137254901961,0.7710843373493976,204.0,
,,,,,,,N,0.8775981524249422,0.8735632183908046,0.8755760368663594,435.0,
,,,,,,,R,0.7,0.6533333333333333,0.6758620689655173,75.0,
,,,,,,0.8249299719887955,,,,,,
,,,,,,,macro avg,0.7786306637625003,0.7704034257381114,0.7741741477270914,714.0,
,,,,,,,weighted avg,0.8248559375809691,0.8249299719887955,0.8247429076030214,714.0,
3,2e-05,8,4,0.1,128,0.8179271708683473,,,,,,
,,,,,,,L,0.7582938388625592,0.7843137254901961,0.7710843373493976,204.0,
,,,,,,,N,0.8674418604651163,0.8574712643678161,0.8624277456647399,435.0,
,,,,,,,R,0.6986301369863014,0.68,0.6891891891891891,75.0,
,,,,,,0.8179271708683473,,,,,,
,,,,,,,macro avg,0.774788612104659,0.7739283299526707,0.7742337574011088,714.0,
,,,,,,,weighted avg,0.8185243875409808,0.8179271708683473,0.8181323016423363,714.0,
4,2e-05,8,4,0.1,128,0.8249299719887955,,,,,,
,,,,,,,L,0.7725118483412322,0.7990196078431373,0.7855421686746988,204.0,
