epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,,N,0.7581047381546134,0.7562189054726368,0.7571606475716065,402.0,
,,,,,,,R,0.6774193548387096,0.7142857142857143,0.695364238410596,147.0,
,,,,,,0.7765306122448979,,,,,,
,,,,,,,macro avg,0.755237590746202,0.7624033187284218,0.7586388996158998,980.0,
,,,,,,,weighted avg,0.7777041537287367,0.7765306122448979,0.777019382362421,980.0,
2,2e-05,16,3,0.1,128,0.7775510204081633,,,,,,
,,,,,,,L,0.8215102974828375,0.8329466357308585,0.8271889400921659,431.0,
,,,,,,,N,0.7551546391752577,0.7288557213930348,0.7417721518987341,402.0,
,,,,,,,R,0.7096774193548387,0.7482993197278912,0.7284768211920529,147.0,
,,,,,,0.7775510204081633,,,,,,
,,,,,,,macro avg,0.762114118670978,0.7700338922839282,0.765812637727651,980.0,
,,,,,,,weighted avg,0.7775160038864468,0.7775510204081633,0.7773438071002514,980.0,
3,2e-05,16,3,0.1,128,0.7928571428571428,,,,,,
,,,,,,,L,0.827354260089686,0.8561484918793504,0.8415051311288484,431.0,
,,,,,,,N,0.7644110275689223,0.7587064676616916,0.7615480649188514,402.0,
,,,,,,,R,0.762962962962963,0.7006802721088435,0.7304964539007093,147.0,
,,,,,,0.7928571428571428,,,,,,
,,,,,,,macro avg,0.7849094168738571,0.7718450772166285,0.7778498833161365,980.0,
,,,,,,,weighted avg,0.7918759946295072,0.7928571428571428,0.7920551146299144,980.0,
1,2e-05,16,3,0.1,256,0.7540816326530613,,,,,,
,,,,,,,L,0.8125,0.814385150812065,0.813441483198146,431.0,
,,,,,,,N,0.7648648648648648,0.7039800995024875,0.7331606217616581,402.0,
,,,,,,,R,0.5898876404494382,0.7142857142857143,0.6461538461538462,147.0,
,,,,,,0.7540816326530613,,,,,,
,,,,,,,macro avg,0.7224175017714343,0.744216988200089,0.7309186503712167,980.0,
,,,,,,,weighted avg,0.7595680192058603,0.7540816326530613,0.7554168006032682,980.0,
2,2e-05,16,3,0.1,256,0.7816326530612245,,,,,,
,,,,,,,L,0.8096280087527352,0.8584686774941995,0.8333333333333334,431.0,
,,,,,,,N,0.779291553133515,0.7114427860696517,0.7438231469440832,402.0,
,,,,,,,R,0.7051282051282052,0.7482993197278912,0.7260726072607261,147.0,
,,,,,,0.7816326530612245,,,,,,
,,,,,,,macro avg,0.7646825890048184,0.7727369277639141,0.7677430291793809,980.0,
,,,,,,,weighted avg,0.7815089002917837,0.7816326530612245,0.7805267806178724,980.0,
3,2e-05,16,3,0.1,256,0.7857142857142857,,,,,,
,,,,,,,L,0.8126361655773421,0.8654292343387471,0.8382022471910112,431.0,
,,,,,,,N,0.7795698924731183,0.7213930348258707,0.7493540051679587,402.0,
,,,,,,,R,0.7181208053691275,0.7278911564625851,0.722972972972973,147.0,
,,,,,,0.7857142857142857,,,,,,
,,,,,,,macro avg,0.770108954473196,0.7715711418757344,0.770176408443981,980.0,
,,,,,,,weighted avg,0.7848949413543772,0.7857142857142857,0.7844719445345636,980.0,
1,2e-05,16,3,0.3,128,0.7612244897959184,,,,,,
,,,,,,,L,0.7725409836065574,0.8747099767981439,0.8204570184983678,431.0,
,,,,,,,N,0.7987616099071208,0.6417910447761194,0.7117241379310345,402.0,
,,,,,,,R,0.6568047337278107,0.7551020408163265,0.7025316455696202,147.0,
,,,,,,0.7612244897959184,,,,,,
,,,,,,,macro avg,0.7427024424138295,0.7572010207968631,0.7449042673330076,980.0,
,,,,,,,weighted avg,0.765936354056201,0.7612244897959184,0.7581655411426598,980.0,
2,2e-05,16,3,0.3,128,0.7806122448979592,,,,,,
,,,,,,,L,0.8159645232815964,0.8538283062645011,0.8344671201814059,431.0,
,,,,,,,N,0.7678100263852242,0.7238805970149254,0.7451984635083226,402.0,
,,,,,,,R,0.7066666666666667,0.7210884353741497,0.7138047138047138,147.0,
,,,,,,0.7806122448979592,,,,,,
,,,,,,,macro avg,0.7634804054444957,0.7662657795511921,0.764490099164814,980.0,
,,,,,,,weighted avg,0.7798166736134982,0.7806122448979592,0.7797493918957393,980.0,
3,2e-05,16,3,0.3,128,0.7836734693877551,,,,,,
,,,,,,,L,0.8155555555555556,0.851508120649652,0.8331441543700341,431.0,
,,,,,,,N,0.7724867724867724,0.7263681592039801,0.7487179487179487,402.0,
,,,,,,,R,0.7171052631578947,0.7414965986394558,0.7290969899665551,147.0,
,,,,,,0.7836734693877551,,,,,,
,,,,,,,macro avg,0.7683825304000743,0.7731242928310293,0.770319697684846,980.0,
,,,,,,,weighted avg,0.7831210210901403,0.7836734693877551,0.7829051055542692,980.0,
1,2e-05,16,3,0.3,256,0.753061224489796,,,,,,
,,,,,,,L,0.812807881773399,0.765661252900232,0.7885304659498208,431.0,
,,,,,,,N,0.7322274881516587,0.7686567164179104,0.75,402.0,
,,,,,,,R,0.6513157894736842,0.673469387755102,0.6622073578595318,147.0,
,,,,,,0.753061224489796,,,,,,
,,,,,,,macro avg,0.7321170531329139,0.7359291190244148,0.7335792746031174,980.0,
,,,,,,,weighted avg,0.755529661565238,0.753061224489796,0.7537766453364529,980.0,
2,2e-05,16,3,0.3,256,0.789795918367347,,,,,,
,,,,,,,L,0.8272727272727273,0.8445475638051044,0.835820895522388,431.0,
,,,,,,,N,0.7684478371501272,0.7512437810945274,0.759748427672956,402.0,
,,,,,,,R,0.7346938775510204,0.7346938775510204,0.7346938775510204,147.0,
,,,,,,0.789795918367347,,,,,,
,,,,,,,macro avg,0.7768048139912916,0.7768284074835506,0.7767544002487882,980.0,
,,,,,,,weighted avg,0.7892556897845884,0.789795918367347,0.7894466060149772,980.0,
3,2e-05,16,3,0.3,256,0.7795918367346939,,,,,,
,,,,,,,L,0.8070175438596491,0.8538283062645011,0.8297632468996617,431.0,
,,,,,,,N,0.762402088772846,0.7263681592039801,0.7439490445859872,402.0,
,,,,,,,R,0.7375886524822695,0.7074829931972789,0.7222222222222222,147.0,
,,,,,,0.7795918367346939,,,,,,
,,,,,,,macro avg,0.7690027617049214,0.7625598195552534,0.7653115045692904,980.0,
,,,,,,,weighted avg,0.7783017683725371,0.7795918367346939,0.7784307571469262,980.0,
1,2e-05,16,4,0.1,128,0.75,,,,,,
,,,,,,,L,0.7750556792873051,0.8074245939675174,0.7909090909090909,431.0,
,,,,,,,N,0.729064039408867,0.736318407960199,0.7326732673267327,402.0,
,,,,,,,R,0.728,0.6190476190476191,0.6691176470588235,147.0,
,,,,,,0.75,,,,,,
,,,,,,,macro avg,0.7440399062320573,0.7209302069917785,0.7309000017648822,980.0,
,,,,,,,weighted avg,0.7491313689950949,0.75,0.7487518018008283,980.0,
2,2e-05,16,4,0.1,128,0.786734693877551,,,,,,
,,,,,,,L,0.8034188034188035,0.8723897911832946,0.8364849833147943,431.0,
,,,,,,,N,0.7937853107344632,0.6990049751243781,0.7433862433862434,402.0,
,,,,,,,R,0.7215189873417721,0.7755102040816326,0.7475409836065574,147.0,
,,,,,,0.786734693877551,,,,,,
,,,,,,,macro avg,0.7729077004983463,0.782301656796435,0.7758040701025317,980.0,
,,,,,,,weighted avg,0.787182132987754,0.786734693877551,0.7849539002450102,980.0,
3,2e-05,16,4,0.1,128,0.7846938775510204,,,,,,
,,,,,,,L,0.7946058091286307,0.888631090487239,0.8389923329682366,431.0,
,,,,,,,N,0.792022792022792,0.6915422885572139,0.7383798140770252,402.0,
,,,,,,,R,0.7346938775510204,0.7346938775510204,0.7346938775510204,147.0,
,,,,,,0.7846938775510204,,,,,,
,,,,,,,macro avg,0.773774159567481,0.7716224188651578,0.7706886748654274,980.0,
,,,,,,,weighted avg,0.7845594552322472,0.7846938775510204,0.7820758987431368,980.0,
4,2e-05,16,4,0.1,128,0.7816326530612245,,,,,,
,,,,,,,L,0.8056768558951966,0.8561484918793504,0.8301462317210349,431.0,
,,,,,,,N,0.77088948787062,0.7114427860696517,0.7399741267787839,402.0,
,,,,,,,R,0.7350993377483444,0.7551020408163265,0.7449664429530202,147.0,
,,,,,,0.7816326530612245,,,,,,
,,,,,,,macro avg,0.7705552271713869,0.7742311062551096,0.7716956004842798,980.0,
,,,,,,,weighted avg,0.78082030782023,0.7816326530612245,0.7803802979091135,980.0,
1,2e-05,16,4,0.1,256,0.7571428571428571,,,,,,
,,,,,,,L,0.7470119521912351,0.8700696055684455,0.8038585209003215,431.0,
,,,,,,,N,0.793002915451895,0.6766169154228856,0.7302013422818792,402.0,
,,,,,,,R,0.7037037037037037,0.6462585034013606,0.6737588652482269,147.0,
,,,,,,0.7571428571428571,,,,,,
,,,,,,,macro avg,0.7479061904489446,0.7309816747975639,0.7359395761434758,980.0,
,,,,,,,weighted avg,0.7593813957658455,0.7571428571428571,0.7541290972416769,980.0,
2,2e-05,16,4,0.1,256,0.7826530612244897,,,,,,
,,,,,,,L,0.8287037037037037,0.8306264501160093,0.8296639629200464,431.0,
,,,,,,,N,0.7724867724867724,0.7263681592039801,0.7487179487179487,402.0,
,,,,,,,R,0.6882352941176471,0.7959183673469388,0.7381703470031545,147.0,
,,,,,,0.7826530612244897,,,,,,
,,,,,,,macro avg,0.7631419234360411,0.7843043255556429,0.7721840862137165,980.0,
,,,,,,,weighted avg,0.7845730276237479,0.7826530612244897,0.7827355351149174,980.0,
3,2e-05,16,4,0.1,256,0.786734693877551,,,,,,
,,,,,,,L,0.8119469026548672,0.851508120649652,0.8312570781426953,431.0,
,,,,,,,N,0.7863013698630137,0.7139303482587065,0.7483702737940026,402.0,
,,,,,,,R,0.7177914110429447,0.7959183673469388,0.7548387096774194,147.0,
,,,,,,0.786734693877551,,,,,,
,,,,,,,macro avg,0.7720132278536086,0.7871189454184324,0.7781553538713725,980.0,
,,,,,,,weighted avg,0.7873036766862165,0.786734693877551,0.785793817415583,980.0,
4,2e-05,16,4,0.1,256,0.7969387755102041,,,,,,
,,,,,,,L,0.8443935926773455,0.8561484918793504,0.8502304147465438,431.0,
,,,,,,,N,0.7760814249363868,0.7587064676616916,0.7672955974842768,402.0,
,,,,,,,R,0.7133333333333334,0.7278911564625851,0.7205387205387206,147.0,
,,,,,,0.7969387755102041,,,,,,
,,,,,,,macro avg,0.7779361169823552,0.7809153720012091,0.7793549109231804,980.0,
,,,,,,,weighted avg,0.7967126237432279,0.7969387755102041,0.7967564600649302,980.0,
1,2e-05,16,4,0.3,128,0.7693877551020408,,,,,,
,,,,,,,L,0.7943722943722944,0.851508120649652,0.8219484882418813,431.0,
,,,,,,,N,0.7564766839378239,0.7263681592039801,0.7411167512690355,402.0,
,,,,,,,R,0.7196969696969697,0.6462585034013606,0.6810035842293907,147.0,
,,,,,,0.7693877551020408,,,,,,
,,,,,,,macro avg,0.7568486493356961,0.7413782610849976,0.7480229412467692,980.0,
,,,,,,,weighted avg,0.7676260615948148,0.7693877551020408,0.7676492442082893,980.0,
2,2e-05,16,4,0.3,128,0.7724489795918368,,,,,,
,,,,,,,L,0.8511166253101737,0.7958236658932715,0.8225419664268585,431.0,
,,,,,,,N,0.7247706422018348,0.7860696517412935,0.7541766109785203,402.0,
,,,,,,,R,0.6950354609929078,0.6666666666666666,0.6805555555555556,147.0,
,,,,,,0.7724489795918368,,,,,,
,,,,,,,macro avg,0.7569742428349722,0.7495199947670771,0.7524247109869782,980.0,
,,,,,,,weighted avg,0.7758768126936529,0.7724489795918368,0.7732002569489875,980.0,
3,2e-05,16,4,0.3,128,0.7806122448979592,,,,,,
,,,,,,,L,0.8246013667425968,0.839907192575406,0.832183908045977,431.0,
,,,,,,,N,0.7487562189054726,0.7487562189054726,0.7487562189054726,402.0,
,,,,,,,R,0.7338129496402878,0.6938775510204082,0.7132867132867133,147.0,
,,,,,,0.7806122448979592,,,,,,
,,,,,,,macro avg,0.7690568450961189,0.7608469875004289,0.7647422800793876,980.0,
,,,,,,,weighted avg,0.7798711149624301,0.7806122448979592,0.7801269502254724,980.0,
4,2e-05,16,4,0.3,128,0.7887755102040817,,,,,,
,,,,,,,L,0.8130434782608695,0.8677494199535963,0.8395061728395061,431.0,
,,,,,,,N,0.7837837837837838,0.7213930348258707,0.7512953367875648,402.0,
,,,,,,,R,0.7266666666666667,0.7414965986394558,0.734006734006734,147.0,
,,,,,,0.7887755102040817,,,,,,
,,,,,,,macro avg,0.7744979762371066,0.7768796844729743,0.7749360812112682,980.0,
,,,,,,,weighted avg,0.7880845104199142,0.7887755102040817,0.7874968120218552,980.0,
1,2e-05,16,4,0.3,256,0.7622448979591837,,,,,,
,,,,,,,L,0.7917570498915402,0.8468677494199536,0.8183856502242153,431.0,
,,,,,,,N,0.7611548556430446,0.7213930348258707,0.7407407407407407,402.0,
,,,,,,,R,0.6666666666666666,0.6258503401360545,0.6456140350877193,147.0,
,,,,,,0.7622448979591837,,,,,,
,,,,,,,macro avg,0.7398595240670839,0.7313703747939595,0.7349134753508917,980.0,
,,,,,,,weighted avg,0.760440347420161,0.7622448979591837,0.7606196491656217,980.0,
2,2e-05,16,4,0.3,256,0.7887755102040817,,,,,,
,,,,,,,L,0.8450704225352113,0.8352668213457076,0.8401400233372228,431.0,
,,,,,,,N,0.7524038461538461,0.7786069651741293,0.7652811735941321,402.0,
,,,,,,,R,0.7246376811594203,0.6802721088435374,0.7017543859649122,147.0,
,,,,,,0.7887755102040817,,,,,,
,,,,,,,macro avg,0.7740373166161593,0.7647152984544582,0.769058527632089,980.0,
,,,,,,,weighted avg,0.7889933034662826,0.7887755102040817,0.7886747720204349,980.0,
3,2e-05,16,4,0.3,256,0.7857142857142857,,,,,,
,,,,,,,L,0.8257918552036199,0.8468677494199536,0.8361970217640321,431.0,
,,,,,,,N,0.7674418604651163,0.7388059701492538,0.752851711026616,402.0,
,,,,,,,R,0.7152317880794702,0.7346938775510204,0.7248322147651006,147.0,
,,,,,,0.7857142857142857,,,,,,
,,,,,,,macro avg,0.769488501249402,0.7734558657067425,0.7712936491852496,980.0,
,,,,,,,weighted avg,0.7852724391300193,0.7857142857142857,0.7853037140647625,980.0,
4,2e-05,16,4,0.3,256,0.7857142857142857,,,,,,
,,,,,,,L,0.8251121076233184,0.8538283062645011,0.8392246294184721,431.0,
,,,,,,,N,0.7676240208877284,0.7313432835820896,0.7490445859872611,402.0,
,,,,,,,R,0.7152317880794702,0.7346938775510204,0.7248322147651006,147.0,
,,,,,,0.7857142857142857,,,,,,
,,,,,,,macro avg,0.7693226388635056,0.773288489132537,0.7710338100569446,980.0,
,,,,,,,weighted avg,0.7850482118675501,0.7857142857142857,0.7850735453231736,980.0,
1,3e-05,8,1,0.1,128,0.763265306122449,,,,,,
,,,,,,,L,0.8054919908466819,0.8167053364269141,0.8110599078341014,431.0,
,,,,,,,N,0.7283372365339579,0.7736318407960199,0.7503015681544029,402.0,
,,,,,,,R,0.7327586206896551,0.5782312925170068,0.6463878326996197,147.0,
,,,,,,0.763265306122449,,,,,,
,,,,,,,macro avg,0.7555292826900982,0.7228561565799803,0.7359164362293747,980.0,
,,,,,,,weighted avg,0.762932790186684,0.763265306122449,0.7614357776340936,980.0,
1,3e-05,8,1,0.1,256,0.7591836734693878,,,,,,
,,,,,,,L,0.7792207792207793,0.8352668213457076,0.8062709966405375,431.0,
,,,,,,,N,0.7571801566579635,0.7213930348258707,0.7388535031847133,402.0,
,,,,,,,R,0.6962962962962963,0.6394557823129252,0.6666666666666666,147.0,
,,,,,,0.7591836734693878,,,,,,
,,,,,,,macro avg,0.744232410725013,0.7320385461615011,0.7372637221639725,980.0,
,,,,,,,weighted avg,0.7577409534451152,0.7591836734693878,0.7576754161554351,980.0,
1,3e-05,8,1,0.3,128,0.7602040816326531,,,,,,
,,,,,,,L,0.7835497835497836,0.839907192575406,0.8107502799552072,431.0,
,,,,,,,N,0.7588075880758808,0.6965174129353234,0.7263294422827496,402.0,
,,,,,,,R,0.6912751677852349,0.7006802721088435,0.6959459459459459,147.0,
,,,,,,0.7602040816326531,,,,,,
,,,,,,,macro avg,0.7445441798036331,0.745701625873191,0.7443418893946343,980.0,
,,,,,,,weighted avg,0.7595592416131534,0.7602040816326531,0.7588998576657283,980.0,
1,3e-05,8,1,0.3,256,0.7683673469387755,,,,,,
,,,,,,,L,0.814385150812065,0.814385150812065,0.814385150812065,431.0,
,,,,,,,N,0.7525510204081632,0.7338308457711443,0.743073047858942,402.0,
,,,,,,,R,0.6815286624203821,0.7278911564625851,0.7039473684210527,147.0,
,,,,,,0.7683673469387755,,,,,,
,,,,,,,macro avg,0.7494882778802036,0.7587023843485982,0.7538018556973531,980.0,
,,,,,,,weighted avg,0.7690920648774263,0.7683673469387755,0.7685669677522341,980.0,
1,3e-05,8,2,0.1,128,0.7795918367346939,,,,,,
,,,,,,,L,0.796976241900648,0.8561484918793504,0.825503355704698,431.0,
,,,,,,,N,0.7727272727272727,0.7189054726368159,0.7448453608247423,402.0,
,,,,,,,R,0.7412587412587412,0.7210884353741497,0.7310344827586207,147.0,
,,,,,,0.7795918367346939,,,,,,
,,,,,,,macro avg,0.7703207519622207,0.7653807999634387,0.7671277330960203,980.0,
,,,,,,,weighted avg,0.7786715906740591,0.7795918367346939,0.778246786046723,980.0,
2,3e-05,8,2,0.1,128,0.786734693877551,,,,,,
,,,,,,,L,0.8195991091314031,0.8538283062645011,0.8363636363636363,431.0,
,,,,,,,N,0.76010101010101,0.7487562189054726,0.7543859649122807,402.0,
,,,,,,,R,0.7555555555555555,0.6938775510204082,0.723404255319149,147.0,
,,,,,,0.786734693877551,,,,,,
,,,,,,,macro avg,0.7784185582626563,0.7654873587301273,0.7713846188650221,980.0,
,,,,,,,weighted avg,0.7855862130233751,0.786734693877551,0.7857921537748764,980.0,
1,3e-05,8,2,0.1,256,0.7714285714285715,,,,,,
,,,,,,,L,0.8066666666666666,0.8422273781902552,0.8240635641316686,431.0,
,,,,,,,N,0.745679012345679,0.7512437810945274,0.748451053283767,402.0,
,,,,,,,R,0.728,0.6190476190476191,0.6691176470588235,147.0,
,,,,,,0.7714285714285715,,,,,,
,,,,,,,macro avg,0.7601152263374485,0.7375062594441338,0.747210754824753,980.0,
,,,,,,,weighted avg,0.7698492819349961,0.7714285714285715,0.7698051159984393,980.0,
2,3e-05,8,2,0.1,256,0.7816326530612245,,,,,,
,,,,,,,L,0.8100436681222707,0.8607888631090487,0.8346456692913385,431.0,
,,,,,,,N,0.7783783783783784,0.7164179104477612,0.7461139896373057,402.0,
,,,,,,,R,0.7039473684210527,0.7278911564625851,0.7157190635451505,147.0,
,,,,,,0.7816326530612245,,,,,,
,,,,,,,macro avg,0.7641231383072339,0.7683659766731316,0.7654929074912649,980.0,
,,,,,,,weighted avg,0.7811399920680628,0.7816326530612245,0.7804906220815315,980.0,
1,3e-05,8,2,0.3,128,0.7857142857142857,,,,,,
,,,,,,,L,0.7886178861788617,0.9002320185614849,0.8407367280606717,431.0,
,,,,,,,N,0.8022598870056498,0.7064676616915423,0.7513227513227513,402.0,
,,,,,,,R,0.7313432835820896,0.6666666666666666,0.697508896797153,147.0,
,,,,,,0.7857142857142857,,,,,,
,,,,,,,macro avg,0.774073685588867,0.7577887823065645,0.7631894587268587,980.0,
,,,,,,,weighted avg,0.7856227002101304,0.7857142857142857,0.7825745751582418,980.0,
2,3e-05,8,2,0.3,128,0.7908163265306123,,,,,,
,,,,,,,L,0.8226164079822617,0.8607888631090487,0.8412698412698413,431.0,
,,,,,,,N,0.7723785166240409,0.7512437810945274,0.7616645649432535,402.0,
,,,,,,,R,0.7391304347826086,0.6938775510204082,0.7157894736842105,147.0,
,,,,,,0.7908163265306123,,,,,,
,,,,,,,macro avg,0.7780417864629703,0.768636731741328,0.7729079599657686,980.0,
,,,,,,,weighted avg,0.7894857239145538,0.7908163265306123,0.7897933768633352,980.0,
1,3e-05,8,2,0.3,256,0.7744897959183673,,,,,,
,,,,,,,L,0.778969957081545,0.8422273781902552,0.8093645484949833,431.0,
,,,,,,,N,0.7762803234501348,0.7164179104477612,0.7451487710219923,402.0,
,,,,,,,R,0.7552447552447552,0.7346938775510204,0.7448275862068966,147.0,
,,,,,,0.7744897959183673,,,,,,
,,,,,,,macro avg,0.7701650119254783,0.764446388729679,0.7664469685746241,980.0,
,,,,,,,weighted avg,0.7743078781123256,0.7744897959183673,0.7733424301271352,980.0,
2,3e-05,8,2,0.3,256,0.789795918367347,,,,,,
,,,,,,,L,0.8122270742358079,0.8631090487238979,0.8368953880764904,431.0,
,,,,,,,N,0.7737789203084833,0.7487562189054726,0.7610619469026548,402.0,
,,,,,,,R,0.7593984962406015,0.6870748299319728,0.7214285714285714,147.0,
,,,,,,0.789795918367347,,,,,,
,,,,,,,macro avg,0.7818014969282975,0.7663133658537812,0.7731286354692389,980.0,
,,,,,,,weighted avg,0.7885311978642979,0.789795918367347,0.7884681784855455,980.0,
1,3e-05,8,3,0.1,128,0.7520408163265306,,,,,,
,,,,,,,L,0.7909090909090909,0.8074245939675174,0.799081515499426,431.0,
,,,,,,,N,0.7573333333333333,0.7064676616915423,0.731016731016731,402.0,
,,,,,,,R,0.6363636363636364,0.7142857142857143,0.6730769230769231,147.0,
,,,,,,0.7520408163265306,,,,,,
,,,,,,,macro avg,0.7282020202020202,0.7427259899815913,0.7343917231976933,980.0,
,,,,,,,weighted avg,0.7539543599257884,0.7520408163265306,0.7522603742258023,980.0,
2,3e-05,8,3,0.1,128,0.7846938775510204,,,,,,
,,,,,,,L,0.7974947807933194,0.8863109048723898,0.8395604395604396,431.0,
,,,,,,,N,0.7893258426966292,0.6990049751243781,0.741424802110818,402.0,
,,,,,,,R,0.7310344827586207,0.7210884353741497,0.726027397260274,147.0,
,,,,,,0.7846938775510204,,,,,,
,,,,,,,macro avg,0.772618368749523,0.7688014384569725,0.7690042129771771,980.0,
,,,,,,,weighted avg,0.7841748043382477,0.7846938775510204,0.7822748441799577,980.0,
3,3e-05,8,3,0.1,128,0.8030612244897959,,,,,,
,,,,,,,L,0.824945295404814,0.8747099767981439,0.8490990990990991,431.0,
,,,,,,,N,0.7941176470588235,0.7388059701492538,0.7654639175257731,402.0,
,,,,,,,R,0.7583892617449665,0.7687074829931972,0.7635135135135135,147.0,
,,,,,,0.8030612244897959,,,,,,
,,,,,,,macro avg,0.7924840680695345,0.7940744766468649,0.7926921767127952,980.0,
,,,,,,,weighted avg,0.8023162631771754,0.8030612244897959,0.8019537684117949,980.0,
1,3e-05,8,3,0.1,256,0.7693877551020408,,,,,,
,,,,,,,L,0.7838983050847458,0.8584686774941995,0.8194905869324474,431.0,
,,,,,,,N,0.7657894736842106,0.7238805970149254,0.7442455242966752,402.0,
,,,,,,,R,0.7265625,0.6326530612244898,0.6763636363636364,147.0,
,,,,,,0.7693877551020408,,,,,,
,,,,,,,macro avg,0.7587500929229855,0.7383341119112049,0.746699915864253,980.0,
,,,,,,,weighted avg,0.7678696177679368,0.7693877551020408,0.7671557125312274,980.0,
2,3e-05,8,3,0.1,256,0.7846938775510204,,,,,,
,,,,,,,L,0.8502415458937198,0.8167053364269141,0.8331360946745562,431.0,
,,,,,,,N,0.7348837209302326,0.7860696517412935,0.7596153846153846,402.0,
,,,,,,,R,0.7426470588235294,0.6870748299319728,0.7137809187279152,147.0,
,,,,,,0.7846938775510204,,,,,,
,,,,,,,macro avg,0.7759241085491606,0.7632832727000601,0.7688441326726186,980.0,
,,,,,,,weighted avg,0.7867821221849036,0.7846938775510204,0.7850743229317569,980.0,
3,3e-05,8,3,0.1,256,0.7887755102040817,,,,,,
,,,,,,,L,0.8258928571428571,0.8584686774941995,0.8418657565415245,431.0,
,,,,,,,N,0.7716535433070866,0.7313432835820896,0.7509578544061303,402.0,
,,,,,,,R,0.7218543046357616,0.7414965986394558,0.7315436241610739,147.0,
,,,,,,0.7887755102040817,,,,,,
,,,,,,,macro avg,0.7731335683619017,0.7771028532385816,0.7747890783695762,980.0,
,,,,,,,weighted avg,0.7880378863464053,0.7887755102040817,0.7880266441758563,980.0,
1,3e-05,8,3,0.3,128,0.7438775510204082,,,,,,
,,,,,,,L,0.7171532846715328,0.9118329466357309,0.8028600612870276,431.0,
,,,,,,,N,0.7764350453172205,0.6393034825870647,0.7012278308321964,402.0,
,,,,,,,R,0.7821782178217822,0.5374149659863946,0.6370967741935484,147.0,
,,,,,,0.7438775510204082,,,,,,
,,,,,,,macro avg,0.7585888492701786,0.6961837984030633,0.7137282221042575,980.0,
,,,,,,,weighted avg,0.7512246448273013,0.7438775510204082,0.7363056124650035,980.0,
2,3e-05,8,3,0.3,128,0.786734693877551,,,,,,
,,,,,,,L,0.832183908045977,0.839907192575406,0.836027713625866,431.0,
,,,,,,,N,0.7506112469437652,0.763681592039801,0.7570900123304563,402.0,
,,,,,,,R,0.75,0.6938775510204082,0.7208480565371025,147.0,
,,,,,,0.786734693877551,,,,,,
,,,,,,,macro avg,0.7775983849965807,0.7658221118785384,0.7713219274978083,980.0,
,,,,,,,weighted avg,0.786394883305316,0.786734693877551,0.7863701977964752,980.0,
3,3e-05,8,3,0.3,128,0.7877551020408163,,,,,,
,,,,,,,L,0.8205689277899344,0.8700696055684455,0.8445945945945946,431.0,
,,,,,,,N,0.7714285714285715,0.7388059701492538,0.7547649301143583,402.0,
,,,,,,,R,0.7246376811594203,0.6802721088435374,0.7017543859649122,147.0,
,,,,,,0.7877551020408163,,,,,,
,,,,,,,macro avg,0.772211726792642,0.7630492281870788,0.7670379702246217,980.0,
,,,,,,,weighted avg,0.7860216660430431,0.7877551020408163,0.7863200682786576,980.0,
1,3e-05,8,3,0.3,256,0.7510204081632653,,,,,,
,,,,,,,L,0.8425414364640884,0.7076566125290024,0.7692307692307693,431.0,
,,,,,,,N,0.6904761904761905,0.7935323383084577,0.7384259259259259,402.0,
,,,,,,,R,0.717948717948718,0.7619047619047619,0.7392739273927392,147.0,
,,,,,,0.7510204081632653,,,,,,
,,,,,,,macro avg,0.7503221149629989,0.754364570914074,0.7489768741831448,980.0,
,,,,,,,weighted avg,0.7614747441080738,0.7510204081632653,0.7521009704973638,980.0,
2,3e-05,8,3,0.3,256,0.7928571428571428,,,,,,
,,,,,,,L,0.8329519450800915,0.8445475638051044,0.8387096774193549,431.0,
,,,,,,,N,0.769620253164557,0.7562189054726368,0.7628607277289837,402.0,
,,,,,,,R,0.7364864864864865,0.7414965986394558,0.7389830508474576,147.0,
,,,,,,0.7928571428571428,,,,,,
,,,,,,,macro avg,0.7796862282437117,0.7807543559723991,0.7801844853319321,980.0,
,,,,,,,weighted avg,0.7925032077705969,0.7928571428571428,0.7926371346830302,980.0,
3,3e-05,8,3,0.3,256,0.7918367346938775,,,,,,
,,,,,,,L,0.8310502283105022,0.8445475638051044,0.8377445339470656,431.0,
,,,,,,,N,0.7678571428571429,0.7487562189054726,0.7581863979848866,402.0,
,,,,,,,R,0.74,0.7551020408163265,0.7474747474747475,147.0,
,,,,,,0.7918367346938775,,,,,,
,,,,,,,macro avg,0.7796357903892149,0.7828019411756344,0.7811352264688999,980.0,
,,,,,,,weighted avg,0.7914706324799978,0.7918367346938775,0.7915689938774465,980.0,
1,3e-05,8,4,0.1,128,0.7693877551020408,,,,,,
,,,,,,,L,0.7793814432989691,0.877030162412993,0.8253275109170306,431.0,
,,,,,,,N,0.7884057971014493,0.6766169154228856,0.7282463186077643,402.0,
,,,,,,,R,0.6933333333333334,0.7074829931972789,0.7003367003367004,147.0,
,,,,,,0.7693877551020408,,,,,,
,,,,,,,macro avg,0.7537068579112506,0.7537100236777192,0.7513035099538318,980.0,
,,,,,,,weighted avg,0.7701760535679982,0.7693877551020408,0.7667557879949555,980.0,
2,3e-05,8,4,0.1,128,0.7785714285714286,,,,,,
,,,,,,,L,0.8433734939759037,0.8120649651972158,0.8274231678486997,431.0,
,,,,,,,N,0.7369668246445498,0.7736318407960199,0.7548543689320388,402.0,
